ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Current Home Pitcher,Current Away Pitcher,Current Home Batter,Current Away Batter,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,GameDone,Batting Team,Current Pitcher,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field,Skip_Bool,Baselines
48,1,False,SD,3,SF,11,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,catcher Jared Harris,"['Strike', 'Swinging', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
49,1,False,SD,3,SF,11,0,3,1,1,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,catcher Jared Harris,"['Strike', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
50,1,False,SD,3,SF,11,0,1,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Strike', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
51,1,False,SD,3,SF,11,1,1,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
52,1,False,SD,3,SF,11,2,1,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
53,1,False,SD,3,SF,11,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
54,1,False,SD,3,SF,11,3,2,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
55,1,False,SD,3,SF,11,3,2,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
56,1,False,SD,3,SF,11,4,2,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,catcher Jared Harris,"['Ball', 'Looking', 'Cutter']",None,None,None,None,leftfield Benny Powell,None,None,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
57,1,False,SD,5,SF,11,0,0,1,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,catcher Jared Harris,"['burner', 'left', 'Cutter']",out,groundball,shortstop,"['throwing error by shortstop Karlos Smith followed by a fielding error by secondbase Stephen Smith', 'XX fielding error by Karlos Smith']",None,None,None,"[leftfield Benny Powell, shortstop Bob Small]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
58,1,False,SD,5,SF,11,1,0,1,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
59,1,False,SD,5,SF,11,1,1,1,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,catcher Jared Harris,"['Strike', 'Swinging', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
60,1,False,SD,5,SF,11,2,1,1,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
61,1,False,SD,5,SF,11,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,catcher Jared Harris,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
62,1,False,SD,5,SF,11,3,2,1,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,catcher Jared Harris,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
63,1,False,SD,5,SF,11,3,3,2,1,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,catcher Jared Harris,"['Strike', 'Swinging', 'Cutter']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
64,1,False,SD,5,SF,11,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,catcher Jared Harris,"['Strike', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
65,1,False,SD,5,SF,11,1,1,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
66,1,False,SD,5,SF,11,2,1,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,catcher Jared Harris,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
67,1,False,SD,5,SF,11,3,1,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,catcher Jared Harris,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
68,1,False,SD,5,SF,11,3,2,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,catcher Jared Harris,"['Strike', 'Foul', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
69,1,False,SD,5,SF,11,4,2,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,rightfield Oil Can Vardell,None,None,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
70,1,False,SD,5,SF,11,1,0,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,catcher Jared Harris,"['Ball', 'Looking', 'Cutter']",None,None,None,None,rightfield Oil Can Vardell,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
71,1,False,SD,7,SF,11,1,0,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,catcher Jared Harris,"['burner', 'far right', 'Change Up']",out,airball,firstbase,"['throwing error by firstbase John Redmond followed by a fielding error by starter Jean Reich', 'XX fielding error by John Redmond']",None,None,None,"[rightfield Oil Can Vardell, firstbase Jerry Johnson]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
72,1,False,SD,7,SF,11,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Strike', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
73,1,False,SD,7,SF,11,1,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
74,1,False,SD,7,SF,11,2,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
75,1,False,SD,7,SF,11,2,2,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
76,1,False,SD,7,SF,11,3,2,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
77,1,False,SD,7,SF,11,3,2,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Strike', 'Foul', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
78,1,False,SD,7,SF,11,3,3,3,1,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,catcher Jared Harris,"['Strike', 'Swinging', 'Cutter']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
79,2,True,SD,7,SF,11,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Strike', 'Looking', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
